0,0_label,1,1_label,2,2_label,3,3_label,4,4_label,0_tq,0_tq_label,1_tq,1_tq_label,2_tq,2_tq_label,3_tq,3_tq_label,4_tq,4_tq_label,5,5_label,6,6_label,7,7_label,8,8_label,9,9_label
"PersonX look PersonY in eye, thus, PersonX want to gaze",0,The event PersonX incline PersonY 's head will not happen unless PersonX approach PersonY,1,"PersonX buy a new boat, thus it can be seen about PersonX's attribute that PersonX need to go home",0,"PersonY want to thank PersonX, thus, PersonY want PersonX protect PersonY 's privacy",0,"PersonX chase PersonY, thus as an result, PersonY run away",1,"If PersonX be late to school, as a result, PersonX will, PersonX love something for that",0,"If PersonX need to irritate PersonY, but before, PersonX needed, PersonX need to paint",0,"If PersonX prove PersonX worth, PersonX is seen as, PersonX make the cheerleader squad",0,"If PersonX leave the casino, but before, PersonX needed, PersonX win money",1,"If PersonX reconsider PersonY 's decision, but before, PersonX needed, PersonX need to be aware of decision",1,"PersonX begin talk, thus, PersonX want to get PeopleX attention",1,"PersonX come to PersonY, thus as an result, PersonY get help",1,"PersonX play possum, thus as an result, PersonX slow PersonX heartbeat",1,"PersonX buy PersonX first house, thus it can be seen about PersonX's attribute that PersonX be thoughtful",1,"PersonX be PersonY best friend, thus it can be seen about PersonX's attribute that PersonX be dependable",1
"Before PersonX throw a stone at bird, PersonY suspect PersonX",0,"PersonX use PersonY analogy, thus it can be seen about PersonX's attribute that PersonX be deep-thinker",1,"PersonX finish the laundry, thus as a result on PersonX's emotion, PersonX feel PersonX be aware of option",0,"The event PersonX do not have a lake will not happen, if PersonY be disinterested in personx",0,"PersonY have help, thus as an result, PersonX go well with PersonY",0,"If PersonX be really expensive, as a result, PersonX wants to, PersonX make demand",1,"If PersonX know everything, as a result, PersonX wants to, PersonX want to cook for money",0,"If PersonX treat PersonY well, happens before, PersonX buy a new ring for PersonY",1,"If PersonX strengthen PersonY 's position, as a result, PersonX feels, PersonX help",0,"If PersonX see log, happens before, PersonX pick up a log",1,"PersonX go grocery shopping, thus as a result on PersonX's emotion, PersonX do not get hurt",0,"PersonX be hungry, thus as an result, PersonX order food from there",1,"PersonX play professional football, thus as an result, PersonX be offer a contract with position",1,"PersonX put PersonY away, thus, PersonY want to take revenge",1,"Because PersonX get meat, PersonX be there",0
"PersonX pass away, thus as a result on PersonY's emotion, PersonY feel grief",1,"Because PersonX have lot of that, PersonX drive to work",0,"The event PersonX watch a show will not happen, if the cable be not work now",1,"PersonX send PersonY packing, thus it can be seen about PersonX's attribute that PersonX be determine",1,"PersonX give the class, thus as an result, PersonX back hurt from standing",1,"If PersonX give PersonY some tip, as a result, PersonY or others will, PersonY become thankful",1,"If PersonX live happily together, as a result, PersonY or others want to, PersonY want to be happy",1,"If PersonY mom will not let PersonY, can be hindered by, PersonX be ban from store",0,"If PersonX end up buy something, as a result, PersonX will, PersonX pretend to like something",1,"If PersonX get the card, but before, PersonX needed, PersonX have just graduate college",0,"PersonX have that, thus as an result, PersonX get something",1,The event PersonX walk downtown will not happen unless PersonX get dress,1,"PersonX beat PersonY at something, thus as an result, PersonY get angry",1,"Before PersonX be get frustrated, PersonX drop the nail time",1,"PersonX open a store, thus as a result on PersonX's emotion, PersonX feel PersonX be nervous",1
"Because PersonX have money, PersonX convince PersonY",1,"PersonX sell the car, thus, PersonX want to car",1,"PersonX send PersonY one, thus it can be seen about PersonX's attribute that PersonX be kind",1,"that would hit the spot, thus as an result, PersonX would not be",0,"After PersonX buy flower on home, PersonX give flower to wife",1,"If PersonX bake the cookie, but before, PersonX needed, PersonX need ask PersonY do it",0,"If PersonX get the person, because PersonX wanted, PersonX build a room",0,"If PersonX speak french, because PersonX wanted, PersonX place PersonY at head",0,"If PersonX need to turn on PeopleX computer, but before, PersonX needed, PersonX need to tell a reason",0,"If PersonX stay at place, because PersonX wanted, a place to stay",1,"PersonY be irritable, thus it can be seen about PersonX's attribute that PersonX be on a field trip",0,"Before PersonX jump higher, PersonX want to win the contest",1,"Before PersonX prepare for storm, PersonX look at forecast",1,"PersonX write book, thus as a result on PersonX's emotion, PersonX retire from work",0,"PersonX get a in class, thus as an result, PersonX look in shock",0
"After PersonX raise PersonY 's standard, PersonY achieve goal",0,"PersonX give PersonY a trial, thus as an result, PersonX go into protection",1,"PersonX give a hint on project, thus it can be seen about PersonX's attribute that PersonX be considerate",1,"PersonX work on appearance, thus, PersonX want to wear many hat",0,"PersonX be play football, thus, PersonX want to score a touchdown",1,"If PersonX rest PersonZ 's hand, because PersonX wanted, PersonX be finihe with task",1,"If PersonX divorce PersonX wife, as a result, PersonX will, PersonX lose house",1,"If PersonX have just get, as a result, PersonY or others want to, PersonX try to make it up to PersonY",0,"If PersonX contribute to PersonY, can be hindered by, person y do not want PeopleX help",1,"If PersonX cancel PersonY 's trip, PersonX is seen as, PersonX be disappointed",1,"PersonX ask PersonX parent, thus as a result on PersonX's emotion, PersonX feel PersonX be happy",1,"Before PersonX use the computer, PersonX look everywhere",0,"PersonX start a relationship, thus as an result, PeopleX fall love with PersonX",1,"PersonY ask personx deliver everything somewhere, thus, PersonY want PersonX toot PersonX own horn",0,"PersonX clean the mess, thus as an result, PersonX go home",1
"PersonX cry, thus as an result, PersonX ask PersonY for date",0,"PersonX get very old, thus, PersonX want to exercise to live longer",1,"PersonX keep PersonY in prayer, thus as an result, PersonX send good energy",1,"PersonX maintain silence, thus, PersonX want where the animal be",0,"PersonX find PersonY a place, thus as a result on PersonX's emotion, PersonX feel PersonX be insecure",0,"If PeopleX run away, can be hindered by, person y have a broken arm",0,"If PersonX play some basketball, as a result, PersonX will, PersonY be satisfied",0,"If PersonX beg PersonY forgiveness, PersonX is seen as, PersonX be in prison",0,"If PersonX hit that, PersonX is seen as, PersonX feel scared",1,"If PersonX pack PersonX bag, PersonX is seen as, PersonX be eager",1,"PersonX complain to mother, thus, PersonX want to express concern to mother",1,"PersonX repel PersonY attack, thus, PersonX want to protect",0,"PersonX scare PersonY to death, thus, PersonX want PeopleX be the best",0,"PersonX drive to there, thus, PersonX want to be a driver",1,"PersonX like something, thus, PersonY want to have receive that",1
"PersonX wash PersonY hair, thus it can be seen about PersonX's intention that PersonX clean it",1,"PersonY be grateful for comfort, thus as a result on PersonY's emotion, PersonY feel PersonY be a great sense of loss",0,"PersonY be go to have a sibling, thus as an result, PersonX honk PersonY horn",0,"PersonY surprise PersonX with it, thus, PersonY want PersonX use PersonY technique",0,"PersonX shut PersonX trap, thus as a result on PersonX's emotion, PersonX want to maintain PersonX good reputation",0,"If PersonX be assertive, as a result, PersonX feels, PersonX look in eye",0,"If PersonX feel nervous, as a result, PersonX feels, PersonX search for something",0,"If PersonY get a phone number, as a result, PersonY or others want to, PersonX read PersonY aloud",0,"If PersonX quit school, as a result, PersonX wants to, PersonX open a business",1,"If PersonX play everyday, as a result, PersonX feels, PersonX be good",1,"The event PersonX smell good will not happen, if person x be cover in poo",1,"The event PersonX sweeten the pot will not happen, if PersonX be not good",1,"After PersonX tell PersonY the name, PersonX receive payment for service",1,"PersonX worship the porcelain goddess, thus as a result on PersonX's emotion, PersonX slap PersonY on back",0,The event PersonX take the bus to school will not happen unless PersonX try to tell PersonY,0
"PersonX say a prayer, thus it can be seen about PersonX's attribute that PersonX be unmotivated",0,"Before PersonX want to get up, PersonX feel faint",0,"The event PersonX laugh a lot will not happen, if PersonX think",1,"PersonX finally break down, thus it can be seen about PersonX's attribute that PersonX put PersonX foot in mouth",0,"After PersonX perform friend family, PersonX know everyone",0,"If PersonX look goofy, includes the event or action, PersonX buy shirt",0,"If PersonX come a cropper, as a result, PersonX wants to, PersonX look for job",1,"If PersonX blow PersonY out of water, as a result, PersonY or others feel, PersonY be grateful",1,"If PersonX heart melt, as a result, PersonX will, PersonX be pretty damn good",0,"If PersonX raise PersonY arm, as a result, PersonX feels, PersonX be full/not hungry",0,"PersonX take PersonY food, thus as a result on PersonX's emotion, PersonX feel PersonX be guilty",1,"PersonX be rude, thus it can be seen about PersonX's attribute that PersonX turn PersonY face",0,The event PersonX put poster will not happen unless PersonX 's mother tell PersonY not put tack in wall,0,"After PersonX continue to walk, PersonX need to rest",0,The event PersonX borrow the money will not happen unless PersonX have a need,1
"PersonX be naked, thus, PersonX want to wash PersonX",1,"PersonX have never be good at math, thus as an result, PersonX discover the target",0,"After PersonX decide to wait, PersonX get some food",1,"PersonX take the, thus as a result on PersonX's emotion, PersonX feel happy",1,"PeopleX watch some tv, thus as an result, PersonX tell to stop",0,"If PersonX see a concert, can be hindered by, the person block PeopleX view",1,"If PersonX do not have a fridge, can be hindered by, PersonX have no access to class",0,"If PersonX be nervous about something, but before, PersonX needed, PersonX think about PeopleX",0,"If PeopleX do that to PersonX, as a result, PersonX will, PersonX get mad",1,"If PersonX grab PersonY 's wrist, but before, PersonX needed, PersonX need to be near PersonY",1,"PersonX be confidently, thus it can be seen about PersonX's attribute that PersonX look for that",0,"PersonX want to go on record, thus, PersonX want to show off to everyone",0,The event PersonX drive through town will not happen unless PersonX get in car,1,"PersonX plan something, thus, PersonX want to be something",1,"PersonX perform PersonY task, thus, PersonX want to have a rematch",0
"PersonX adopt PersonY policy, thus as an result, PersonX gain knowledge",1,"PersonX keep a low profile, thus it can be seen about PersonX's attribute that PersonX be timid",1,"PersonX continue to improve, thus as an result, PersonX walk around there",0,"The event PersonX have to sing instead will not happen, if the teacher postpone the exam",0,The event PersonX walk dog includes the event/action that PersonX sweat,1,"If PersonX become fulfil, as a result, PersonX will, PersonX live on farm",0,"If PersonX work closely with PersonY, PersonX is seen as, PersonX be agreeable",1,"If PersonX require, PersonX is seen as, PersonX be inquisitive",1,"If PersonX take mom 's advice, happens after, PersonX receive detail of mission",0,"If PersonX help, can be hindered by, PersonY drink much caffeine",1,"Because PersonX have a hard time let, PersonY be visit",0,"The event PersonX do not eyelid will not happen, if PersonX 's spouse take the bus card",0,The event sneak up on includes the event/action that PersonX go over ocean,0,"PersonX can read book, thus as an result, PersonX put out candy",0,"PersonX hear a loud bang, thus as an result, what the sound be",1
